2,2017-04-11,12:53:28,26,1,0
6,2017-04-11,13:53:28,26.7,1,0
10,2017-04-11,14:53:28,26.7,1,1
14,2017-04-11,15:53:28,26.8,1,1
18,2017-04-11,16:53:28,26.9,1,1
22,2017-04-11,17:53:28,27,1,1
26,2017-04-11,18:53:28,27,1,1
30,2017-04-11,19:53:28,27,1,1
34,2017-04-11,20:53:28,27.1,1,1
38,2017-04-11,21:53:28,27,1,1
42,2017-04-11,22:53:28,27,1,1
46,2017-04-11,23:53:28,27,1,1
50,2017-04-11,0:53:28,27,1,1
54,2017-04-11,1:53:28,26.9,1,1
58,2017-04-11,2:53:28,26.8,1,1
62,2017-04-11,3:53:28,26.8,1,1
66,2017-04-11,4:53:28,26.6,1,1
70,2017-04-11,5:53:28,26.7,1,1
74,2017-04-11,6:53:28,26.7,1,1
78,2017-04-11,7:53:28,26.6,1,1
82,2017-04-11,8:53:28,nan,1,1
86,2017-04-11,9:53:28,26.7,1,1
90,2017-04-11,10:53:28,26.7,1,1
94,2017-04-11,11:53:28,26.7,1,1
98,2017-04-11,12:53:28,26.7,1,1
102,2017-04-11,13:53:28,26.6,1,1
106,2017-04-11,14:53:28,26.3,1,1
110,2017-04-11,15:53:28,nan,1,1
114,2017-04-11,16:53:28,26.7,1,1
118,2017-04-11,17:53:28,26.8,1,1
122,2017-04-11,18:53:28,26.8,1,1
126,2017-04-11,19:53:28,26.8,1,1
130,2017-04-11,20:53:28,26.8,1,1
134,2017-04-11,21:53:28,26.9,1,1
138,2017-04-11,22:53:28,26.9,1,1
142,2017-04-11,23:53:28,26.9,1,1
146,2017-04-11,0:53:28,26.9,1,1
150,2017-04-11,1:53:28,26.9,1,1
154,2017-04-11,2:53:28,26.8,1,1
158,2017-04-11,3:53:28,26.8,1,1
162,2017-04-11,4:53:28,26.8,1,1
166,2017-04-11,5:53:28,26.8,1,1
170,2017-04-11,6:53:28,nan,1,1
174,2017-04-11,7:53:28,26.8,1,1
178,2017-04-11,8:53:28,26.8,1,1
182,2017-04-11,9:53:28,26.8,1,1
186,2017-04-11,10:53:28,26.8,1,1
190,2017-04-11,11:53:28,26.8,1,1
194,2017-04-11,12:53:28,26.8,1,1
198,2017-04-11,13:53:28,26.8,1,1
202,2017-04-11,14:53:28,26.8,1,1
206,2017-04-11,15:53:28,26.8,1,1
210,2017-04-11,16:53:28,26.7,0,1
214,2017-04-11,17:53:28,25.6,0,1
218,2017-04-11,18:53:28,25.5,1,1
222,2017-04-11,19:53:28,26,1,1
226,2017-04-11,20:53:28,26.1,1,1
230,2017-04-11,21:53:28,26.1,1,1
234,2017-04-12,22:53:28,nan,1,1
238,2017-04-12,23:53:28,nan,1,1
242,2017-04-12,0:53:28,nan,0,1
246,2017-04-12,1:53:28,25.8,0,1
250,2017-04-12,2:53:28,25.8,0,1
254,2017-04-12,3:53:28,25.6,0,1
258,2017-04-12,4:53:28,25.6,0,1
262,2017-04-12,5:53:28,25.6,0,1
266,2017-04-12,6:53:28,25.5,0,1
270,2017-04-12,7:53:28,25.5,0,1
274,2017-04-12,8:53:28,25.5,0,1
278,2017-04-12,9:53:28,25.5,0,1
282,2017-04-12,10:53:28,25.5,1,1
286,2017-04-12,11:53:28,nan,0,1
290,2017-04-12,12:53:28,24.8,0,1
294,2017-04-12,13:53:28,25.5,1,1
298,2017-04-12,14:53:28,nan,0,1
302,2017-04-12,15:53:28,25.8,0,1
306,2017-04-12,16:53:28,25.9,0,1
310,2017-04-12,17:53:28,25.9,1,1
314,2017-04-12,18:53:28,26.1,1,1
318,2017-04-12,19:53:28,26.2,1,1
322,2017-04-12,20:53:28,26.2,1,1
326,2017-04-12,21:53:28,26.3,1,1
330,2017-04-12,22:53:28,nan,1,1
334,2017-04-12,23:53:28,26.3,1,1
338,2017-04-12,0:53:28,26.2,1,1
342,2017-04-12,1:53:28,26.3,1,1
346,2017-04-12,2:53:28,26.3,1,1
350,2017-04-12,3:53:28,26.3,1,1
354,2017-04-12,4:53:28,26.4,1,1
358,2017-04-12,5:53:28,26.2,1,1
362,2017-04-12,6:53:28,26.4,1,1
366,2017-04-12,7:53:28,nan,1,1
370,2017-04-12,8:53:28,26.4,1,1
374,2017-04-12,9:53:28,26.5,1,1
378,2017-04-12,10:53:28,26.5,1,1
382,2017-04-12,11:53:28,26.5,1,1
386,2017-04-12,12:53:28,nan,1,1
390,2017-04-12,13:53:28,26.3,1,1
394,2017-04-12,14:53:28,26.3,1,1
398,2017-04-12,15:53:28,26.3,1,1
402,2017-04-12,16:53:28,26.3,1,1
406,2017-04-12,17:53:28,26.1,1,1
410,2017-04-12,18:53:28,26.1,1,1
414,2017-04-12,19:53:28,26.1,1,1
418,2017-04-12,20:53:28,28.3,1,1
422,2017-04-12,21:53:28,26.1,1,1
426,2017-04-12,22:53:28,26.1,1,1
430,2017-04-12,23:53:28,26.1,1,1
434,2017-04-12,0:53:28,nan,1,1
438,2017-04-12,1:53:28,26.2,1,1
442,2017-04-12,2:53:28,26.2,1,1
446,2017-04-12,3:53:28,26.2,1,1
450,2017-04-12,4:53:28,26.2,0,1
454,2017-04-12,5:53:28,20.8,1,1
458,2017-04-12,6:53:28,26.2,1,1
462,2017-04-12,7:53:28,26.2,1,1
466,2017-04-12,8:53:28,26.3,1,1
470,2017-04-12,9:53:28,26.3,1,1
474,2017-04-12,10:53:28,26.2,1,1
478,2017-04-12,11:53:28,nan,1,1
482,2017-04-12,12:53:28,26.2,1,1
486,2017-04-12,13:53:28,nan,0,1
490,2017-04-12,14:53:28,25.7,1,1
494,2017-04-12,15:53:28,nan,0,1
498,2017-04-12,16:53:28,22.4,1,1
502,2017-04-12,17:53:28,26.2,1,1
506,2017-04-12,18:53:28,26.1,1,1
510,2017-04-12,19:53:28,26.1,1,1
514,2017-04-12,20:53:28,26.1,1,1
518,2017-04-12,21:53:28,26.1,1,1
522,2017-04-12,22:53:28,26.1,1,1
526,2017-04-12,23:53:28,26.1,1,1
530,2017-04-12,0:53:28,nan,1,1
534,2017-04-12,1:53:28,nan,1,1
538,2017-04-13,2:53:28,26.1,1,1
542,2017-04-13,3:53:28,26.1,1,1
546,2017-04-13,4:53:28,26.1,1,1
550,2017-04-13,5:53:28,26.1,1,1
554,2017-04-13,6:53:28,26.1,1,1
558,2017-04-13,7:53:28,26,1,1
562,2017-04-13,8:53:28,26,1,1
566,2017-04-13,9:53:28,26,1,1
570,2017-04-13,10:53:28,26,1,1
574,2017-04-13,11:53:28,26,1,1
578,2017-04-13,12:53:28,26,1,1
582,2017-04-13,13:53:28,26,0,1
586,2017-04-13,14:53:28,25.9,1,1
590,2017-04-13,15:53:28,26,0,1
594,2017-04-13,16:53:28,25.8,0,1
598,2017-04-13,17:53:28,25.7,0,1
602,2017-04-13,18:53:28,25.4,0,1
606,2017-04-13,19:53:28,25.3,0,1
610,2017-04-13,20:53:28,25.4,0,1
614,2017-04-13,21:53:28,25.4,0,1
618,2017-04-13,22:53:28,25.6,0,1
622,2017-04-13,23:53:28,25.8,0,1
626,2017-04-13,0:53:28,25.9,0,1
630,2017-04-13,1:53:28,25.6,1,0
634,2017-04-13,2:53:28,26,1,0
638,2017-04-13,3:53:28,26.1,1,0
642,2017-04-13,4:53:28,26,1,1
646,2017-04-13,5:53:28,nan,1,1
650,2017-04-13,6:53:28,nan,1,1
654,2017-04-13,7:53:28,26.1,1,1
658,2017-04-13,8:53:28,26.2,1,1
662,2017-04-13,9:53:28,26.3,1,1
666,2017-04-13,10:53:28,26.3,1,1
670,2017-04-13,11:53:28,26.2,1,1
674,2017-04-13,12:53:28,26.2,1,1
678,2017-04-13,13:53:28,26.2,1,1
682,2017-04-13,14:53:28,26.2,1,1
686,2017-04-13,15:53:28,nan,1,1
690,2017-04-13,16:53:28,26.2,1,1
694,2017-04-13,17:53:28,26.1,1,1
698,2017-04-13,18:53:28,26.1,1,1
702,2017-04-13,19:53:28,26.1,1,1
706,2017-04-13,20:53:28,26.1,1,1
710,2017-04-13,21:53:28,26.1,1,1
714,2017-04-13,22:53:28,26.1,1,1
718,2017-04-13,23:53:28,26.1,1,1
722,2017-04-13,0:53:28,26.1,1,1
726,2017-04-13,1:53:28,26.1,1,1
730,2017-04-13,2:53:28,26.1,1,1
734,2017-04-13,3:53:28,26.1,1,1
738,2017-04-13,4:53:28,26.1,1,1
742,2017-04-13,5:53:28,26.1,1,1
746,2017-04-13,6:53:28,26.1,1,1
750,2017-04-13,7:53:28,26.1,1,1
754,2017-04-13,8:53:28,nan,1,1
758,2017-04-13,9:53:28,26.1,1,1
762,2017-04-13,10:53:28,26.1,1,1
766,2017-04-13,11:53:28,26.1,1,1
770,2017-04-13,12:53:28,26.1,1,1
774,2017-04-13,13:53:28,26.1,1,1
778,2017-04-13,14:53:28,26.1,0,1
782,2017-04-14,15:53:28,24,0,1
786,2017-04-14,16:53:28,24,0,1
790,2017-04-14,17:53:28,24.2,0,1
794,2017-04-14,18:53:28,25.7,0,1
798,2017-04-14,19:53:28,25.8,0,1
802,2017-04-14,20:53:28,25.9,1,1
806,2017-04-14,21:53:28,26.4,1,1
810,2017-04-14,22:53:28,26.5,1,1
814,2017-04-14,23:53:28,26.7,1,1
818,2017-04-14,0:53:28,26.7,1,1
822,2017-04-14,1:53:28,nan,1,1
826,2017-04-14,2:53:28,26.9,1,1
830,2017-04-14,3:53:28,27,1,1
834,2017-04-14,4:53:28,27.1,1,1
838,2017-04-14,5:53:28,27.1,1,1
842,2017-04-14,6:53:28,27.1,1,1
846,2017-04-14,7:53:28,26.7,1,1
850,2017-04-14,8:53:28,26.5,1,1
854,2017-04-14,9:53:28,26.4,1,1
858,2017-04-14,10:53:28,26.4,1,1
862,2017-04-14,11:53:28,nan,1,1
866,2017-04-14,12:53:28,26.4,0,1
870,2017-04-14,13:53:28,25.9,1,1
874,2017-04-14,14:53:28,26.3,1,1
878,2017-04-14,15:53:28,26.6,1,1
882,2017-04-14,16:53:28,26.7,1,1
886,2017-04-14,17:53:28,nan,1,1
890,2017-04-14,18:53:28,26.8,1,1
894,2017-04-14,19:53:28,26.9,1,1
898,2017-04-14,20:53:28,26.9,1,1
902,2017-04-14,21:53:28,27,1,1
906,2017-04-14,22:53:28,27,1,1
910,2017-04-14,23:53:28,26.9,1,1
914,2017-04-14,0:53:28,26.9,1,1
918,2017-04-14,1:53:28,27,1,1
922,2017-04-14,2:53:28,27,1,1
928,2017-04-15,3:53:28,26.8,1,1
932,2017-04-15,4:53:28,nan,0,1
936,2017-04-15,5:53:28,25.9,0,1
940,2017-04-15,6:53:28,25.5,0,1
944,2017-04-15,7:53:28,25.1,0,1
948,2017-04-15,8:53:28,25,0,1
952,2017-04-15,9:53:28,24.9,0,1
956,2017-04-15,10:53:28,24.8,0,1
960,2017-04-15,11:53:28,24.8,1,1
964,2017-04-15,12:53:28,nan,0,1
968,2017-04-15,13:53:28,25.6,1,1
972,2017-04-15,14:53:28,26,1,0
976,2017-04-15,15:53:28,26.4,1,1
980,2017-04-15,16:53:28,26.9,1,1
984,2017-04-15,17:53:28,26.7,1,1
988,2017-04-15,18:53:28,26.5,1,1
992,2017-04-15,19:53:28,26.5,1,1
996,2017-04-15,20:53:28,26.5,0,1
1000,2017-04-15,21:53:28,25.8,0,1
1004,2017-04-15,22:53:28,25.5,0,1
1008,2017-04-15,23:53:28,25.8,0,1
1012,2017-04-15,0:53:28,25.4,1,1
1016,2017-04-15,1:53:28,26,0,1
1020,2017-04-15,2:53:28,25.9,1,1
1024,2017-04-16,3:53:28,nan,1,1
1028,2017-04-16,4:53:28,nan,0,1
1032,2017-04-16,5:53:28,25.5,0,1
1036,2017-04-16,6:53:28,25.5,0,1
1040,2017-04-16,7:53:28,25.5,0,1
1044,2017-04-16,8:53:28,25.3,0,1
1048,2017-04-16,9:53:28,25.3,1,0
1052,2017-04-16,10:53:28,nan,1,0
1056,2017-04-16,11:53:28,nan,0,1
1060,2017-04-16,12:53:28,25,0,1
1064,2017-04-16,13:53:28,25,1,1
1068,2017-04-16,14:53:28,nan,0,1
1072,2017-04-16,15:53:28,24.6,0,1
1076,2017-04-16,16:53:28,24.5,1,1
1080,2017-04-16,17:53:28,26.2,1,1
1084,2017-04-16,18:53:28,26.6,1,1
1088,2017-04-16,19:53:28,26.7,1,1
1092,2017-04-16,20:53:28,27,1,0
1096,2017-04-16,21:53:28,27.3,1,0
1100,2017-04-16,22:53:28,27.5,1,1
1104,2017-04-16,23:53:28,27.4,1,1
1108,2017-04-16,0:53:28,27.4,1,1
1112,2017-04-16,1:53:28,27.4,1,1
1116,2017-04-16,2:53:28,27.4,1,1
1120,2017-04-16,3:53:28,27.3,1,1
1124,2017-04-16,4:53:28,27,1,1
1128,2017-04-16,5:53:28,26.8,1,1
1132,2017-04-16,6:53:28,26.7,1,1
1136,2017-04-16,7:53:28,26.7,1,1
1140,2017-04-16,8:53:28,26.7,1,1
1144,2017-04-16,9:53:28,nan,1,1
1148,2017-04-16,10:53:28,26.6,1,0
1152,2017-04-16,11:53:28,26.6,1,1
1156,2017-04-16,12:53:28,26.6,1,1
1160,2017-04-16,13:53:28,26.5,1,1
1164,2017-04-16,14:53:28,nan,1,1
1168,2017-04-17,15:53:28,26.2,0,1
1172,2017-04-17,16:53:28,25.9,0,1
1176,2017-04-17,17:53:28,25.9,1,1
1180,2017-04-17,18:53:28,nan,0,1
1184,2017-04-17,19:53:28,25.5,1,1
1188,2017-04-17,20:53:28,nan,0,1
1192,2017-04-17,21:53:28,25,0,1
1196,2017-04-17,22:53:28,24.9,0,1
1200,2017-04-17,23:53:28,24.6,0,1
1204,2017-04-17,0:53:28,24.5,0,1
1208,2017-04-17,1:53:28,24.5,0,1
1212,2017-04-17,2:53:28,24.6,0,1
1216,2017-04-17,3:53:28,24.6,0,1
1220,2017-04-17,4:53:28,24.8,0,1
1224,2017-04-17,5:53:28,24.8,0,1
1228,2017-04-17,6:53:28,24.9,0,1
1232,2017-04-17,7:53:28,24.9,0,1
1236,2017-04-17,8:53:28,25.8,1,1
1240,2017-04-17,9:53:28,nan,1,1
1244,2017-04-17,10:53:28,26,1,1
1248,2017-04-17,11:53:28,nan,1,1
1252,2017-04-17,12:53:28,nan,1,1
1256,2017-04-17,13:53:28,26,1,1
1260,2017-04-17,14:53:28,26.1,1,1
1264,2017-04-17,15:53:28,26.1,1,1
1268,2017-04-17,16:53:28,26.2,1,1
1272,2017-04-17,17:53:28,26.2,1,1
1276,2017-04-17,18:53:28,26.2,1,1
1280,2017-04-17,19:53:28,26.4,1,1
1284,2017-04-17,20:53:28,26.4,1,1
1288,2017-04-17,21:53:28,26.4,1,1
1292,2017-04-17,22:53:28,26.4,1,1
1296,2017-04-17,23:53:28,26.4,1,1
1300,2017-04-17,1:18:00,26.5,1,1
1304,2017-04-17,1:23:18,26.5,1,1
1308,2017-04-17,1:28:35,nan,1,1
1312,2017-04-17,7:00:30,26.9,1,1
1316,2017-04-17,7:11:17,nan,1,0
1320,2017-04-17,7:22:04,26.9,1,0
1324,2017-04-17,8:34:58,26.8,1,0
1328,2017-04-17,8:45:33,26.8,1,0
1332,2017-04-17,9:26:40,26.8,1,0
1336,2017-04-17,10:12:22,26.7,1,0
1340,2017-04-17,10:47:57,26.6,1,0
1344,2017-04-18,12:20:21,26.3,1,0
1348,2017-04-18,12:51:17,26.1,0,0
1352,2017-04-18,8:14:19,24.7,0,0
1356,2017-04-18,8:29:54,24.8,0,0
1360,2017-04-18,8:55:17,24.9,0,0
1364,2017-04-18,9:00:40,24.9,0,0
1368,2017-04-18,9:06:02,24.9,0,0
1372,2017-04-18,9:11:27,25,0,0
1376,2017-04-18,9:16:49,24.9,0,0
1380,2017-04-18,9:22:11,25,0,0
1384,2017-04-18,9:27:34,25,0,0
1388,2017-04-18,9:32:57,25,0,0
1392,2017-04-18,9:38:19,25,0,0
1396,2017-04-18,9:43:42,25,0,0
1400,2017-04-18,9:49:07,25,0,0
1404,2017-04-18,9:54:32,25.1,0,0
1408,2017-04-18,9:59:56,25.1,1,0
1412,2017-04-18,10:05:20,nan,0,0
1416,2017-04-18,10:10:46,25.2,1,0
1420,2017-04-18,10:16:11,nan,1,1
1424,2017-04-18,10:21:37,nan,0,1
1428,2017-04-18,10:27:01,25.1,0,1
1432,2017-04-18,10:32:25,25.1,0,1
1436,2017-04-18,10:37:48,25.2,0,1
1440,2017-04-18,11:01:07,25.3,1,1
1444,2017-04-18,11:06:31,26.1,0,0
1448,2017-04-18,11:11:57,25.1,0,1
1452,2017-04-18,11:17:20,25,1,1
1456,2017-04-18,11:22:41,nan,0,1
1460,2017-04-18,11:28:02,25.1,0,1
1464,2017-04-18,11:33:23,25.1,0,1
1468,2017-04-18,11:38:45,25.2,0,1
1472,2017-04-18,11:44:10,25.3,0,1
1476,2017-04-18,11:49:33,25.3,1,1
1480,2017-04-18,11:54:57,nan,0,1
1484,2017-04-18,12:00:19,25.5,0,1
1488,2017-04-18,12:05:41,25.5,0,1
1492,2017-04-18,12:11:01,25.6,0,1
1496,2017-04-18,12:16:22,25.6,0,1
1500,2017-04-18,12:21:43,25.6,0,1
1504,2017-04-18,12:27:03,25.5,0,1
1508,2017-04-18,12:32:25,25.7,0,1
1512,2017-04-18,12:37:46,25.8,0,1
1516,2017-04-18,12:43:06,25.8,0,1
1520,2017-04-18,12:48:26,25.9,0,1
1524,2017-04-18,12:53:48,25.9,1,1
1528,2017-04-18,12:59:08,26,1,1
1532,2017-04-18,1:04:28,26,1,1
1536,2017-04-18,1:09:51,26.1,1,1
1540,2017-04-18,1:15:12,nan,1,1
1544,2017-04-18,1:20:33,26.1,1,1
1548,2017-04-18,1:25:55,26.2,1,1
1552,2017-04-18,1:31:17,nan,1,1
1556,2017-04-18,1:36:39,nan,1,1
1560,2017-04-18,1:42:01,26.3,1,1
1564,2017-04-18,1:47:22,26.3,1,1
1568,2017-04-18,1:52:45,26.3,1,1
1572,2017-04-18,1:58:05,26.4,1,1
1576,2017-04-18,2:03:29,26.4,1,1
1580,2017-04-18,2:08:50,26.4,1,1
1584,2017-04-18,2:14:11,26.5,1,1
1588,2017-04-18,2:19:33,26.5,1,1
1592,2017-04-18,2:24:54,26.5,1,1
1596,2017-04-18,2:30:16,26.5,1,1
1600,2017-04-18,2:35:43,26.6,1,1
1604,2017-04-18,2:41:05,26.6,1,1
1608,2017-04-18,2:46:28,26.6,1,1
1612,2017-04-18,2:51:51,26.6,1,1
1616,2017-04-18,2:57:14,nan,1,1
1620,2017-04-18,3:02:38,26.7,1,0
1624,2017-04-18,3:08:03,26.7,1,0
1628,2017-04-18,3:13:27,26.8,1,1
1632,2017-04-18,3:18:50,26.8,1,1
1636,2017-04-18,3:24:13,nan,1,1
1640,2017-04-18,3:29:37,26.8,1,1
1644,2017-04-18,3:34:59,nan,1,1
1648,2017-04-18,3:40:20,nan,1,1
1652,2017-04-18,3:45:42,26.7,1,1
1656,2017-04-18,3:49:46,26.6,1,1
1660,2017-04-18,3:55:07,26.6,1,0
1664,2017-04-18,4:00:29,26.7,1,1
1668,2017-04-18,4:05:53,26.7,1,1
1672,2017-04-18,4:11:17,26.7,1,1
1676,2017-04-18,4:16:42,26.7,1,1
1680,2017-04-18,4:22:09,26.6,1,1
1684,2017-04-18,4:27:32,26.6,1,1
1688,2017-04-18,4:32:53,26.6,1,1
1692,2017-04-18,4:38:15,26.6,1,1
1696,2017-04-18,4:43:39,nan,1,1
1700,2017-04-18,4:49:05,26.6,1,1
1704,2017-04-18,4:54:31,26.6,1,1
1708,2017-04-18,5:00:18,26.6,1,1
1712,2017-04-18,5:05:42,26.7,1,1
1716,2017-04-18,5:11:27,26.7,1,1
1720,2017-04-18,5:26:57,nan,1,1
1724,2017-04-18,6:14:21,26.6,1,0
1728,2017-04-18,6:35:28,26.6,1,0
1732,2017-04-18,6:45:57,26.5,1,0
1736,2017-04-18,7:02:10,nan,1,0
1740,2017-04-18,7:48:07,26.5,1,0
1744,2017-04-18,7:53:26,26.5,1,0
1748,2017-04-18,8:04:32,26.4,1,1
1752,2017-04-18,8:14:53,26.4,1,0
1756,2017-04-18,8:20:13,26.4,1,0
1760,2017-04-18,8:36:10,26.4,1,0
1764,2017-04-18,8:41:30,26.4,1,0
1768,2017-04-18,8:46:52,26.4,1,1
1772,2017-04-18,9:07:25,nan,1,0
1776,2017-04-18,9:18:11,26.4,1,0
1780,2017-04-18,9:23:30,26.4,1,0
1784,2017-04-18,9:33:49,26.3,1,1
1788,2017-04-18,9:39:09,26.3,1,0
1792,2017-04-18,9:44:29,nan,1,1
1796,2017-04-18,9:49:55,26.3,1,0
1800,2017-04-18,9:55:15,nan,1,0
1804,2017-04-18,10:00:35,26.3,1,0
1808,2017-04-18,10:05:54,26.2,1,1
1812,2017-04-18,10:11:15,26.3,1,0
1816,2017-04-18,10:16:33,26.3,1,1
1820,2017-04-18,10:21:53,nan,1,1
1824,2017-04-18,10:27:13,26.3,1,1
1828,2017-04-18,10:32:36,26.2,1,0
1832,2017-04-18,10:38:00,26.2,1,0
1836,2017-04-18,10:43:19,26.2,1,0
1840,2017-04-18,11:28:47,nan,1,1
1844,2017-04-18,11:39:18,26.1,1,0
1848,2017-04-19,12:00:03,26.1,0,0
1852,2017-04-19,1:06:09,25.9,0,0
1856,2017-04-19,1:11:44,25.9,0,0
1860,2017-04-19,1:17:15,25.9,0,0
1864,2017-04-19,2:03:21,25.8,0,1
1868,2017-04-19,2:39:25,25.7,0,1
1872,2017-04-19,2:44:48,25.6,0,1
1876,2017-04-19,4:06:09,25.5,1,1
1880,2017-04-19,4:16:24,nan,0,1
1884,2017-04-19,7:03:27,25.2,0,1
1888,2017-04-19,7:54:14,25,0,1
1892,2017-04-19,7:59:37,25,0,1
1896,2017-04-19,8:04:58,25,0,1
1900,2017-04-19,8:16:18,25.1,0,1
1904,2017-04-19,8:21:42,25.1,0,1
1908,2017-04-19,8:27:05,25.1,0,1
1912,2017-04-19,8:32:30,25.1,0,1
1916,2017-04-19,8:37:54,25.2,0,1
1920,2017-04-19,8:43:17,25.2,0,1
1924,2017-04-19,8:48:39,25.3,0,1
1928,2017-04-19,8:54:02,25.3,0,1
1932,2017-04-19,8:59:26,25.3,0,1
1936,2017-04-19,9:04:49,25.3,0,1
1940,2017-04-19,9:10:11,25.3,0,1
1944,2017-04-19,9:15:32,25.3,0,1
1948,2017-04-19,9:57:22,25.3,0,1
1952,2017-04-19,10:02:43,25.6,0,1
1956,2017-04-19,10:08:04,25.6,0,1
1960,2017-04-19,10:13:30,25.7,0,1
1964,2017-04-19,10:18:57,25.7,0,1
1968,2017-04-19,10:24:23,25.7,0,1
1972,2017-04-19,10:29:49,25.7,0,1
1976,2017-04-19,10:35:18,25.8,0,1
1980,2017-04-19,10:40:48,25.8,0,1
1984,2017-04-19,10:46:16,25.8,0,1
1988,2017-04-19,10:51:44,25.8,0,1
1992,2017-04-19,10:57:12,25.9,0,1
1996,2017-04-19,11:02:39,25.9,0,1
2000,2017-04-19,11:08:07,25.9,0,1
2004,2017-04-19,11:13:35,25.9,1,1
2008,2017-04-19,11:19:04,26,1,1
2012,2017-04-19,11:24:33,26,1,1
2016,2017-04-19,11:30:01,26,1,1
2020,2017-04-19,11:35:27,26.1,1,1
2024,2017-04-19,11:40:54,26.1,1,1
2028,2017-04-19,11:46:25,26.1,1,1
2032,2017-04-19,11:51:54,26.1,1,1
2036,2017-04-19,11:57:22,26.1,1,1
2040,2017-04-19,12:02:51,26.2,1,1
2044,2017-04-19,12:08:17,26.2,1,1
2048,2017-04-19,12:13:42,26.2,1,1
